id,n,developer,publisher,release_year,price,rating,review_count,owners,genre_list,tag_list,cat_list
587100,Ys SEVEN,Nihon Falcom,"XSEED Games;Marvelous USA, Inc.",2017,19.99,91.1,247,35000,"['Action', 'RPG']","['RPG', 'Action', 'JRPG']",['Single-player']
587110,Ys: Memories of Celceta,Nihon Falcom,"XSEED Games;Marvelous USA, Inc.",2018,19.99,93.1,159,10000,"['Action', 'RPG']","['Action', 'RPG', 'Anime']",['Single-player']
587220,Jet Island,Master Indie,Master Indie,2018,14.99,97.1,444,10000,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']","['Action', 'Casual', 'Indie']","['Single-player', 'Online Multi-Player', 'Online Co-op', 'Cross-Platform Multiplayer']"
587260,Tokyo Xanadu eX+,Nihon Falcom,Aksys Games,2017,46.49,90.3,411,10000,['RPG'],"['RPG', 'JRPG', 'Anime']",['Single-player']
587420,Cart Racer,HFM Games,HFM Games,2017,0.79,71.6,422,35000,"['Action', 'Adventure', 'Casual', 'Indie', 'Racing']","['Indie', 'Action', 'Casual']",['Single-player']
587430,I Expect You To Die,Schell Games,Schell Games,2017,18.99,93.2,678,75000,['Indie'],"['Indie', 'VR', 'Puzzle']",['Single-player']
587450,Saurian,"Urvogel Games, LLC","Urvogel Games, LLC",2017,14.99,68.4,885,35000,"['Indie', 'Simulation', 'Early Access']","['Early Access', 'Simulation', 'Dinosaurs']",['Single-player']
587470,Chroma Lab,Sean Tann,Sean Tann,2017,3.99,97.5,203,10000,"['Casual', 'Indie', 'Simulation']","['Indie', 'Casual', 'Simulation']",['Single-player']
587580,Nature Treks VR,John Carline,GreenerGames,2017,7.99,87.4,175,10000,"['Indie', 'Simulation']","['Simulation', 'Indie', 'VR']",['Single-player']
587590,Unexpected Day,Black Whale Studios,Blue Whale Games,2017,0.79,41.7,120,350000,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']","['Indie', 'Casual', 'Adventure']",['Single-player']
587620,OKAMI HD / 大神 絶景版,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",2017,15.99,92.4,3090,150000,['Adventure'],"['Adventure', 'Great Soundtrack', 'Mythology']",['Single-player']
587830,Archery Practice VR,Virtual Rage Studios LLC,Virtual Rage Studios LLC,2017,0.79,37.5,136,350000,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']","['Indie', 'Action', 'Casual']",['Single-player']
587860,Tales of Escape,OnSkull Games,OnSkull Games,2017,0.0,74.7,501,150000,"['Adventure', 'Casual', 'Free to Play', 'Indie']","['Puzzle', 'Co-op', 'Free to Play']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer']"
588030,Derail Valley,Altfuture,Altfuture,2019,15.49,89.0,310,10000,"['Indie', 'Simulation', 'Early Access']","['Early Access', 'Simulation', 'Indie']",['Single-player']
588040,WILL: A Wonderful World / WILL：美好世界,WMY Studio,WMY Studio;AGM PLAYISM,2017,10.99,94.9,3522,150000,"['Adventure', 'Casual', 'Indie']","['Visual Novel', 'Story Rich', 'Indie']",['Single-player']
588110,One Dog Story,Big Way Games,Big Way,2017,6.99,68.3,104,10000,"['Action', 'Adventure', 'Indie']","['Indie', 'Action', 'Adventure']",['Single-player']
588120,Capsa,db.works;Vetron,Vetron,2017,0.0,57.3,117,10000,"['Casual', 'Indie', 'Massively Multiplayer', 'Simulation', 'Early Access']","['Early Access', 'Open World', 'Simulation']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player']"
588160,Pizza Connection 3,Gentlymad Studios,Assemble Entertainment,2018,19.49,42.2,630,35000,"['Simulation', 'Strategy']","['Simulation', 'Strategy', 'Management']",['Single-player']
588180,Totemori,Schrolab,Mito Studio,2017,0.0,86.5,251,75000,"['Casual', 'Free to Play', 'Indie']","['Free to Play', 'Casual', 'Indie']","['Single-player', 'Local Multi-Player', 'Local Co-op']"
588190,Tower!3D Pro,FeelThere,FeelThere ,2017,29.99,56.5,308,10000,['Simulation'],"['Simulation', 'Flight']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Online Co-op']"
588210,HELLION,Zero Gravity,Zero Gravity,2017,19.99,66.8,2345,150000,"['Action', 'Indie', 'Massively Multiplayer', 'Simulation', 'Early Access']","['Early Access', 'Space', 'Survival']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Online Co-op']"
588240,Frisky Business,K Bros Games,K Bros Games,2017,3.99,85.3,190,150000,"['Sexual Content', 'Simulation']","['Sexual Content', 'Nudity', 'Visual Novel']",['Single-player']
588420,Uncompromising Trash,oblomysh;EHTechnology,oblomysh;EHTechnology,2017,0.79,58.6,133,150000,"['Sexual Content', 'Nudity', 'Action', 'Casual', 'Indie']","['Casual', 'Action', 'Sexual Content']",['Single-player']
588430,Fallout Shelter,Bethesda Game Studios,Bethesda Softworks,2017,0.0,85.8,25050,3500000,"['Free to Play', 'RPG', 'Simulation']","['Free to Play', 'Survival', 'Base-Building']",['Single-player']
588650,Dead Cells,Motion Twin,Motion Twin,2018,21.99,94.8,27467,1500000,"['Action', 'Indie']","['Rogue-like', 'Pixel Graphics', 'Metroidvania']",['Single-player']
588690,"Peace, Death!",AZAMATIKA,AZAMATIKA,2017,3.59,94.2,1062,35000,"['Casual', 'Indie', 'Simulation']","['Indie', 'Casual', 'Simulation']",['Single-player']
588730,Majotori,Majorariatto,Majorariatto,2017,4.79,96.6,382,10000,"['Violent', 'Adventure', 'Casual', 'Indie']","['Indie', 'Casual', 'Adventure']",['Single-player']
588950,Kingsway,Andrew Morrish,Adult Swim Games,2017,6.99,90.1,791,75000,"['Adventure', 'RPG', 'Simulation']","['RPG', 'Adventure', 'Simulation']",['Single-player']
588970,Oik,Crew Lab,Crew Lab,2017,0.79,89.4,1186,75000,"['Casual', 'Indie']","['Casual', 'Indie', 'Minimalist']",['Single-player']
589200,Dreadhalls,White Door Games,White Door Games,2017,6.99,95.6,160,10000,"['Adventure', 'Indie']","['Adventure', 'Indie', 'Horror']",['Single-player']
589290,Holdfast: Nations At War,Anvil Game Studios,Anvil Game Studios,2017,14.99,85.5,5095,150000,"['Action', 'Indie', 'Early Access']","['Early Access', 'Historical', 'Multiplayer']",['Online Multi-Player']
589320,Catch a Lover,Toxic Dog,Toxic Dog,2017,4.99,53.5,301,35000,"['Action', 'Indie']","['Indie', 'Action', 'Funny']","['Multi-player', 'Online Multi-Player', 'Local Multi-Player']"
589360,Ni no Kuni™ II: Revenant Kingdom,Level-5,BANDAI NAMCO Entertainment,2018,49.99,83.5,3858,150000,"['Adventure', 'RPG']","['RPG', 'Anime', 'JRPG']",['Single-player']
589420,Grass Cutter - Mutated Lawns,usanik,usanik,2017,2.49,89.9,228,75000,"['Action', 'Casual', 'Indie', 'Simulation']","['Indie', 'Action', 'Casual']",['Single-player']
589460,Covert Syndrome,Offworld Industries,Offworld Industries,2017,0.0,73.0,111,35000,"['Violent', 'Action', 'Casual', 'Free to Play', 'Indie']","['Free to Play', 'Action', 'Violent']","['Single-player', 'Co-op', 'Online Co-op', 'Local Co-op']"
589510,Shovel Knight: Specter of Torment,Yacht Club Games,Yacht Club Games,2017,6.99,90.2,132,10000,"['Action', 'Adventure', 'Indie']","['Action', 'Indie', 'Adventure']",['Single-player']
589530,Hakuoki: Kyoto Winds / 薄桜鬼 真改　風ノ章 / 薄櫻鬼 真改　風之章,Idea Factory;Design Factory,Idea Factory International,2017,22.99,85.5,365,35000,"['Violent', 'Adventure']","['Adventure', 'Visual Novel', 'Violent']",['Single-player']
589590,Kindergarten,Con Man Games;SmashGames,SmashGames,2017,3.99,93.8,2214,150000,"['Violent', 'Gore', 'Adventure', 'Indie']","['Funny', 'Gore', 'Violent']",['Single-player']
589670,Double Kick Heroes,Headbang Club,Headbang Club;WhisperGames;Kakehashi,2018,13.49,82.3,130,10000,['Early Access'],"['Early Access', 'Rhythm', 'Great Soundtrack']",['Single-player']
589760,Revhead,Creative Pudding Hungary Llc.,Creative Pudding Hungary Llc.,2017,14.99,76.1,209,10000,"['Action', 'Indie', 'Racing', 'Simulation']","['Racing', 'Action', 'Indie']",['Single-player']
589770,Green Elephant 2D,4Fufelz,4Fufelz,2017,1.69,95.1,268,75000,"['Violent', 'Action', 'Adventure', 'Indie', 'Early Access']","['Early Access', 'Action', 'Indie']",['Single-player']
589780,The Red Strings Club,Deconstructeam,Devolver Digital,2018,11.39,92.4,2909,350000,"['Nudity', 'Violent', 'Adventure', 'Indie']","['Cyberpunk', 'Pixel Graphics', 'Story Rich']",['Single-player']
589870,Learn to Fly 3,Light Bringer Games inc.,Light Bringer Games inc.,2017,0.0,87.7,2191,750000,"['Action', 'Casual', 'Free to Play', 'Indie', 'Simulation', 'Strategy']","['Free to Play', 'Casual', 'Indie']",['Single-player']
590280,Canvas The Gallery,CoughE,CoughE,2017,0.0,93.5,199,35000,"['Casual', 'Free to Play', 'Indie', 'Simulation']","['Free to Play', 'Casual', 'Indie']",['Single-player']
590380,Into the Breach,Subset Games,Subset Games,2018,11.39,92.5,5671,350000,"['Indie', 'RPG', 'Simulation', 'Strategy']","['Strategy', 'Turn-Based Strategy', 'Pixel Graphics']",['Single-player']
590590,Remnants of Naezith,Tolga Ay,Tolga Ay,2018,7.19,97.8,273,10000,"['Action', 'Indie']","['Indie', 'Action', '2D']",['Single-player']
590690,Sprint Vector,Survios,Survios,2018,22.99,88.3,469,35000,"['Action', 'Indie', 'Racing', 'Sports']","['Racing', 'Sports', 'Skating']","['Single-player', 'Online Multi-Player', 'Cross-Platform Multiplayer']"
590720,Cobalt WASD,Oxeye Game Studio,Mojang,2017,4.99,83.3,120,10000,"['Action', 'Indie']","['Action', 'Indie', 'Multiplayer']","['Single-player', 'Online Multi-Player']"
590970,Hollow,MMEU,Forever Entertainment S. A.,2017,14.99,40.3,221,10000,"['Nudity', 'Violent', 'Gore', 'Action', 'Adventure', 'Indie']","['Horror', 'Gore', 'Nudity']",['Single-player']
591370,Production Line : Car factory simulation,Positech Games,Positech Games,2019,19.49,86.7,1563,75000,"['Indie', 'Simulation', 'Strategy']","['Management', 'Simulation', 'Strategy']",['Single-player']
591380,Bomb Squad Academy,Systemic Games,Systemic Games,2017,3.99,84.0,350,35000,"['Casual', 'Indie', 'Simulation', 'Strategy']","['Casual', 'Indie', 'Simulation']",['Single-player']
591420,Zup! 4,Quiet River,Quiet River,2017,0.79,88.3,2023,150000,"['Casual', 'Indie']","['Casual', 'Indie', 'Puzzle']",['Single-player']
591460,Parkasaurus,WashBear,WashBear,2018,15.49,97.1,593,35000,"['Simulation', 'Early Access']","['Early Access', 'Simulation', 'Dinosaurs']",['Single-player']
591630,Candleman: The Complete Journey,Spotlightor Interactive,Spotlightor Interactive;Zodiac Interactive,2018,11.39,95.1,587,10000,"['Action', 'Adventure', 'Indie', 'RPG']","['Action', 'Indie', 'Adventure']",['Single-player']
591680,Taphouse VR,Catland,Catland,2018,0.0,95.2,104,35000,"['Indie', 'Simulation']","['Simulation', 'Indie', 'VR']",['Single-player']
591740,Sniper Fury,Gameloft,Gameloft,2017,0.0,41.2,1673,750000,"['Action', 'Free to Play']","['Free to Play', 'Action', 'Shooter']",['Single-player']
591790,BREACH IT,Domas Sabockis,Domas Sabockis,2017,0.99,56.9,144,10000,"['Action', 'Indie', 'Strategy', 'Early Access']","['Early Access', 'Action', 'Strategy']","['Multi-player', 'Online Multi-Player']"
591960,Animation Throwdown: The Quest for Cards,Synapse Games;Chinzilla,Kongregate,2017,0.0,70.0,1588,350000,"['Adventure', 'Free to Play', 'RPG', 'Strategy']","['Free to Play', 'Card Game', 'Strategy']","['Single-player', 'Online Multi-Player', 'Cross-Platform Multiplayer']"
592030,Just In Time Incorporated,Second Wind Interactive,Second Wind Interactive,2017,11.39,80.4,112,10000,"['Action', 'Indie', 'Simulation']","['Action', 'Indie', 'Simulation']",['Single-player']
592260,Dungeon Painter Studio,Pyromancers.com,Pyromancers.com,2017,10.99,82.1,521,35000,"['Design & Illustration', 'Early Access']","['Early Access', 'Design & Illustration', 'RPG']",[]
592890,Insidia,Bad Seed,Bad Seed,2018,0.0,69.2,227,75000,"['Free to Play', 'Indie', 'Strategy']","['Free to Play', 'Strategy', 'Indie']","['Online Multi-Player', 'Cross-Platform Multiplayer']"
593200,The Adventures of Fei Duanmu 端木斐异闻录,致意,致意,2017,2.79,93.4,1330,35000,"['Adventure', 'Indie']","['Indie', 'Adventure', 'Visual Novel']",['Single-player']
593280,Cat Quest,The Gentlebros,PQube Limited,2017,9.99,95.9,2501,150000,"['Action', 'Adventure', 'Indie', 'RPG']","['Adventure', 'RPG', 'Cute']",['Single-player']
593290,Moccasin,YarGri,YarGri,2017,0.79,53.7,149,150000,"['Action', 'Adventure', 'Indie']","['Action', 'Adventure', 'Indie']",['Single-player']
593330,Algotica Iterations,Alexander Goodwin,Alexander Goodwin,2017,5.19,56.7,120,35000,"['Adventure', 'Indie']","['Adventure', 'Indie', 'Puzzle']",['Single-player']
593490,Empire Architect,Batholith Entertainment,Batholith Entertainment,2017,10.99,67.7,155,10000,"['Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']","['Simulation', 'Strategy', 'City Builder']",['Single-player']
593530,Jelly in the sky,Zolden Games,Zolden Games,2017,4.79,52.1,117,10000,['Action'],"['Action', 'Physics']","['Single-player', 'Local Multi-Player']"
593600,PixARK,Snail Games USA,Snail Games USA,2018,19.49,62.0,4046,350000,"['Action', 'Adventure', 'Casual', 'Massively Multiplayer', 'RPG', 'Strategy', 'Early Access']","['Early Access', 'Survival', 'Open World']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Online Co-op']"
593620,The Last Conflict,Darker Emerald,EmmyGames,2017,0.0,65.9,164,35000,"['Violent', 'Gore', 'Action', 'Free to Play', 'Indie', 'Massively Multiplayer']","['Free to Play', 'Massively Multiplayer', 'Indie']","['Single-player', 'Online Multi-Player', 'Online Co-op']"
594330,Visage,SadSquare Studio,SadSquare Studio,2018,19.49,87.3,1287,35000,"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']","['Early Access', 'Horror', 'Psychological Horror']",['Single-player']
594490,Deadly Hunter VR,Leiting Interactive,Leiting Interactive,2017,0.0,83.6,219,10000,"['Action', 'Adventure', 'RPG', 'Simulation', 'Sports', 'Strategy']","['RPG', 'VR', 'Action']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer']"
594570,Total War: WARHAMMER II,CREATIVE ASSEMBLY;Feral Interactive (Mac);Feral Interactive (Linux),SEGA;Feral Interactive (Mac);Feral Interactive (Linux),2017,39.99,86.6,22414,1500000,"['Action', 'Strategy']","['Strategy', 'Fantasy', 'RTS']","['Single-player', 'Multi-player']"
594650,Hunt Showdown,Crytek,Crytek,2018,25.99,74.5,27753,1500000,"['Action', 'Early Access']","['Early Access', 'Multiplayer', 'Survival']","['Online Multi-Player', 'Online Co-op']"
594680,Shuyan Saga™,Lofty Sky Entertainment Inc.,Lofty Sky Entertainment Inc.,2017,14.99,87.1,294,10000,"['Action', 'Adventure', 'Casual', 'Indie']","['Action', 'Adventure', 'Indie']",['Single-player']
595110,Gran Skrea Online,Gran Skrea Online,Gran Skrea Online,2018,7.19,78.5,205,10000,"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']","['Early Access', 'Massively Multiplayer', 'RPG']","['Online Multi-Player', 'MMO']"
595120,Cold Space,IdeaX,IdeaX,2017,4.79,73.3,135,10000,"['Gore', 'Action', 'Indie']","['Action', 'Indie', 'Gore']","['Multi-player', 'Online Multi-Player', 'Cross-Platform Multiplayer']"
595140,Immortal Redneck,Crema,Crema,2017,14.95,91.0,1383,150000,"['Action', 'Indie']","['Rogue-lite', 'Action', 'FPS']",['Single-player']
595280,Throne of Lies® The Online Game of Deceit,"Imperium42® Game Studio;Dylan Hunt, ""Xblade"";Elsa Hunt, ""FieryElsa"";""Ellie"";Adityaraj Rukhane, ""Adiart""",Imperium42® Game Studio,2017,6.99,84.6,1852,150000,"['Indie', 'RPG', 'Strategy']","['Strategy', 'Indie', 'RPG']","['Multi-player', 'Online Multi-Player']"
595320,Polterheist,BisquitPlay,BisquitPlay,2017,3.99,38.3,188,150000,"['Action', 'Indie', 'Simulation']","['Action', 'Indie', 'Simulation']",['Single-player']
595420,Franchise Hockey Manager 4,Out of the Park Developments,Out of the Park Developments,2017,15.49,64.5,141,10000,"['Indie', 'Simulation', 'Sports', 'Strategy']","['Sports', 'Strategy', 'Simulation']",['Single-player']
595430,Sky Knights,Mudpike,Mudpike,2017,6.99,94.2,311,35000,"['Action', 'Indie', 'Strategy', 'Early Access']","['Early Access', 'Indie', 'Action']","['Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op']"
595440,CPU Invaders,Microblast Games,Microblast Games,2017,0.79,84.4,475,150000,"['Casual', 'Indie']","['Indie', 'Casual', ""Shoot 'Em Up""]",['Single-player']
595460,Flix and Chill,Jason Lovett,K Bros Games,2017,0.79,81.6,190,350000,"['Casual', 'Indie', 'Simulation']","['Indie', 'Casual', 'Simulation']",['Single-player']
595520,FINAL FANTASY XII THE ZODIAC AGE,Square Enix,Square Enix,2018,34.99,86.0,1983,150000,"['Violent', 'RPG']","['RPG', 'JRPG', 'Fantasy']",['Single-player']
595690,One Hour One Life,Jason Rohrer,Jason Rohrer,2018,15.49,80.5,1087,35000,"['Indie', 'Massively Multiplayer', 'Simulation']","['Indie', 'Survival', 'Massively Multiplayer']",['Online Multi-Player']
595740,SAMURAI WARRIORS: Spirit of Sanada,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",2017,39.99,76.5,238,10000,['Action'],"['Action', 'Hack and Slash', 'Historical']",['Single-player']
595770,AirMech Wastelands,Carbon Games,Carbon Games,2018,14.99,72.7,165,10000,"['Action', 'Indie', 'RPG', 'Strategy']","['Strategy', 'Action', 'RPG']","['Single-player', 'Multi-player', 'Online Multi-Player', 'MMO', 'Co-op', 'Online Co-op']"
596240,Apocryph: an old-school shooter,Bigzur Games,Bigzur Games,2018,11.39,60.0,105,10000,"['Violent', 'Gore', 'Action', 'Adventure', 'Indie']","['Action', 'Gore', 'Adventure']",['Single-player']
596650,Tap Adventure: Time Travel,Avallon Alliance,Panoramik inc,2017,0.0,67.2,743,150000,"['Adventure', 'Free to Play']","['Free to Play', 'Clicker', 'Fantasy']",['Single-player']
596870,Drop Hunt - Adventure Puzzle,Oriplay,Cristian Manolachi;Atomic Fabrik,2017,0.99,85.0,127,75000,"['Adventure', 'Indie']","['Indie', 'Adventure', 'Puzzle']",['Single-player']
596940,Hide and Seek,Llama Software,Llama Software,2017,0.0,33.9,292,150000,"['Casual', 'Free to Play', 'Indie']","['Free to Play', 'Indie', 'Horror']","['Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op']"
596970,SUNLESS SKIES,Failbetter Games,Failbetter Games,2019,18.99,80.3,722,75000,"['Adventure', 'Indie', 'RPG']","['Lovecraftian', 'Steampunk', 'RPG']",['Single-player']
597030,Aircraft Evolution,Satur Entertainment,Satur Entertainment,2018,5.79,87.6,169,10000,"['Action', 'Casual', 'Simulation']","['Action', 'Casual', 'Simulation']",['Single-player']
597150,Hyper Knights,Endless Loop Studios,Endless Loop Studios,2017,3.99,88.9,522,75000,"['Action', 'Adventure', 'Indie']","['Action', 'Indie', 'Adventure']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op', 'Cross-Platform Multiplayer']"
597170,Clone Drone in the Danger Zone,Doborog Games,Doborog Games,2017,10.99,94.6,1990,150000,"['Action', 'Indie', 'Early Access']","['Early Access', 'Action', 'Robots']","['Single-player', 'Multi-player', 'Online Multi-Player']"
597220,West of Loathing,Asymmetric,Asymmetric,2017,8.29,97.6,3113,350000,"['Adventure', 'Indie', 'RPG']","['RPG', 'Comedy', 'Adventure']",['Single-player']
597230,Shotgun Legend,Jonathan Tindell,Wastebasket Games,2018,3.99,96.2,184,10000,"['Action', 'Indie', 'RPG']","['Action', 'Indie', 'RPG']","['Single-player', 'Local Co-op']"
597700,OVIVO,IzHard,IzHard,2017,3.99,91.1,246,35000,"['Action', 'Adventure', 'Indie']","['Indie', 'Adventure', 'Platformer']",['Single-player']
597840,Live Wallpaper Master,DesktopPaints LLC,DesktopPaints LLC,2017,2.89,68.4,237,75000,"['Animation & Modeling', 'Design & Illustration', 'Photo Editing', 'Utilities']","['Design & Illustration', 'Utilities', 'Photo Editing']",[]
597970,Age of Rivals,Dark Inertia Studios,Roboto Games,2017,6.99,90.0,150,10000,"['Indie', 'Strategy']","['Indie', 'Strategy', 'Board Game']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Cross-Platform Multiplayer']"
598060,Slasher's Keep,Damian Schloter,Damian Schloter,2018,10.99,91.6,178,10000,"['Action', 'Indie', 'RPG', 'Early Access']","['Early Access', 'Action', 'RPG']",['Single-player']
598070,Nevrosa: Prelude,GexagonVR,GexagonVR,2017,0.0,91.3,172,75000,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']","['Adventure', 'Casual', 'Indie']",['Single-player']
598330,SimAirport,LVGameDev LLC,LVGameDev LLC,2017,18.99,77.5,1767,75000,"['Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access']","['Early Access', 'Management', 'Simulation']",['Single-player']
598440,Roots of Insanity,Crania Games,Crania Games,2017,4.99,71.9,263,35000,"['Action', 'Adventure', 'Indie']","['Horror', 'Gore', 'Action']",['Single-player']
598450,"Slice, Dice & Rice",Dojo Games,Dojo Games,2017,6.99,66.4,327,35000,['Action'],"['Action', 'Fighting', '2D Fighter']","['Single-player', 'Local Multi-Player']"
598470,Dungeon Creepster,Electric Root,VT Publishing,2017,3.99,49.6,373,350000,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']","['Action', 'Adventure', 'Casual']",['Single-player']
598490,Healer's Quest,Rablo Games,Rablo Games,2018,11.39,92.5,107,10000,"['Indie', 'RPG']","['RPG', 'Indie', 'Comedy']",['Single-player']
598530,Naev,Naev Team,Naev Team,2017,0.0,75.0,108,75000,"['Action', 'Free to Play', 'Indie']","['Free to Play', 'Action', 'Indie']",['Single-player']
598690,Dark Legion VR,Ice World,Ice World,2017,14.99,69.9,123,10000,"['Action', 'Adventure', 'Casual', 'Indie', 'Early Access']","['Early Access', 'Adventure', 'Casual']",['Single-player']
598700,The Vagrant,O.T.K Games,SakuraGame,2018,2.89,90.0,3083,150000,"['Action', 'Adventure', 'Indie', 'RPG']","['Female Protagonist', 'Action', 'RPG']",['Single-player']
598810,Carcassonne - Tiles & Tactics,Asmodee Digital;Frima Studio,Asmodee Digital,2017,7.19,76.5,264,75000,"['Casual', 'Strategy']","['Strategy', 'Casual', 'Board Game']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Cross-Platform Multiplayer']"
598960,Mashinky,Jan Zelený,Jan Zelený,2018,18.99,87.5,1217,35000,"['Indie', 'Simulation', 'Strategy', 'Early Access']","['Early Access', 'Strategy', 'Simulation']",['Single-player']
598980,The Coin Game,devotid,devotid Media,2019,6.19,92.4,157,10000,"['Adventure', 'Casual', 'Indie', 'Simulation', 'Early Access']","['Early Access', 'Casual', 'Simulation']",['Single-player']
599080,The Blackout Club,Question,Question,2018,15.49,88.8,519,35000,"['Action', 'Indie', 'Simulation', 'Early Access']","['Early Access', 'Horror', 'Multiplayer']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Co-op', 'Online Co-op']"
599140,Graveyard Keeper,Lazy Bear Games,tinyBuild,2018,15.49,75.7,6343,350000,"['Adventure', 'Indie', 'RPG', 'Simulation']","['Pixel Graphics', 'Sandbox', 'Crafting']",['Single-player']
599390,Battle for Wesnoth,The Battle for Wesnoth Project,Wesnoth Inc.,2018,0.0,93.0,1203,350000,"['Free to Play', 'Indie', 'Strategy']","['Free to Play', 'Strategy', 'Turn-Based Strategy']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Cross-Platform Multiplayer']"
599460,Weapon Shop Fantasy,Digdog Studio,INDIECN,2017,4.99,79.8,1088,150000,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']","['Simulation', 'RPG', 'Casual']",['Single-player']
599750,Crisis in the Kremlin,Kremlingames,Kremlingames,2017,3.99,83.8,777,75000,"['Indie', 'Simulation', 'Strategy']","['Strategy', 'Simulation', 'Indie']",['Single-player']
599960,Dogolrax,Team Shuriken,Team Shuriken,2017,3.99,72.5,222,10000,"['Violent', 'Gore', 'Adventure', 'Indie']","['Violent', 'Sexual Content', 'Indie']",['Single-player']
600090,The Coma: Recut,Devespresso Games,Digerati Distribution,2017,10.99,84.9,311,10000,"['Violent', 'Action', 'Adventure', 'Indie']","['Violent', 'Adventure', 'Indie']",['Single-player']
600120,Life Forge - Reborn ORPG,Life Forge Team,Pixel Life,2018,0.0,68.4,348,75000,"['Casual', 'Free to Play', 'RPG']","['Free to Play', 'RPG', 'Casual']",['Online Multi-Player']
600140,Belko VR: An Escape Room Experiment,Top Right Corner;Yarvo Productions;Paper Crane Games,Top Right Corner,2017,0.0,86.7,481,150000,"['Sexual Content', 'Violent', 'Gore', 'Action', 'Casual', 'Free to Play', 'Indie', 'Strategy']","['Free to Play', 'Strategy', 'Casual']",['Single-player']
600370,Paradigm,Jacob Janerka,Jacob Janerka,2017,10.99,96.2,712,75000,"['Adventure', 'Indie']","['Adventure', 'Indie', 'Point & Click']",['Single-player']
600420,Mob Rule Classic,System 3,System 3,2017,4.79,78.5,130,35000,['Simulation'],"['Simulation', 'Strategy', 'City Builder']",['Single-player']
600460,Dustwind,Dustwind Studios,Z-Software GmbH;Dustwind Studios,2018,19.49,76.7,227,10000,"['Violent', 'Gore', 'Action', 'Indie', 'Strategy']","['Character Customization', 'Post-apocalyptic', 'Real Time Tactics']","['Single-player', 'Online Multi-Player', 'Online Co-op']"
600480,Megaquarium,Twice Circled,Twice Circled,2018,19.49,91.0,614,75000,"['Indie', 'Simulation', 'Strategy']","['Management', 'Simulation', 'Strategy']",['Single-player']
600630,Spaceship Looter,Luxorix Games,Luxorix Games,2017,6.99,61.3,137,75000,"['Action', 'Adventure', 'Indie', 'RPG']","['Action', 'Indie', 'Adventure']",['Single-player']
600720,Trackmania² Lagoon,Nadeo,Ubisoft,2017,16.99,60.7,191,10000,"['Racing', 'Sports']","['Racing', 'Sports', 'Multiplayer']","['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player']"
600750,Star Trek Timelines,Disruptor Beam Inc.,Disruptor Beam Inc.,2017,0.0,51.6,496,75000,"['Adventure', 'Free to Play', 'RPG', 'Strategy']","['Free to Play', 'Strategy', 'Adventure']",['Online Multi-Player']
600990,The Gardens Between,The Voxel Agents,The Voxel Agents,2018,15.49,93.7,269,10000,"['Adventure', 'Indie']","['Indie', 'Adventure', 'Puzzle']",['Single-player']
601010,Hotel Anatolia,Elven Workshop,Elven Workshop,2017,0.79,72.8,184,150000,"['Adventure', 'Indie', 'RPG']","['Indie', 'Adventure', 'RPG']",['Single-player']
601050,Attack on Titan 2 - A.O.T.2 - 進撃の巨人２,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",2018,54.99,85.5,724,35000,['Action'],"['Action', 'Anime', 'Character Customization']","['Single-player', 'Online Multi-Player', 'Online Co-op']"
601150,Devil May Cry 5,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",2019,44.99,92.2,19144,1500000,['Action'],"['Action', 'Hack and Slash', 'Character Action Game']","['Single-player', 'Online Multi-Player', 'Online Co-op']"
